"name","en_name","price:","net_price","discount_percent","review_count","review_rate",subcategory_name
"툴리바딘 225 소테른 캐스크 피니쉬","Tullibardine 225 Sauternes Cask Finish","87500","123000","28","17","4.6","싱글몰트"
"오스본 토니 포트 와인","Osborne Tawny Port Wine","19000","null","0","138","4.6","주정강화 와인"
"메이커스 마크 46","Maker's Mark 46","99000","null","0","13","4.8","아메리칸(버번)"
"하쿠슈 DR","Hakushu DR","185000","null","0","43","4.8","재패니즈"
"툴리바딘 228 버건디 캐스크 피니쉬","Tullibardine 228 Burgundy Cask Finish","87500","123000","28","39","4.7","싱글몰트"
"툴리바딘 500 셰리 캐스크 피니쉬","Tullibardine 500 Sherry Cask Finish","87500","123000","28","35","4.8","싱글몰트"
"툴리바딘 15년","Tullibardine 15yo","146500","165000","11","32","5","싱글몰트"
"와일드 터키 레어브리드","Wild Turkey Rare Breed","105000","null","0","228","4.9","아메리칸(버번)"
"나시아 시리즈 1 보르도 레드 와인 캐스크 언피티드","Na Sia Series 1 Bordeaux Red Wine Cask Unpeated","2100000","null","0","9","4.7","싱글몰트"
"나시아 시리즈 1 보르도 레드 와인 캐스크 피티드","Na Sia Series 1 Bordeaux Red Wine Cask Peated","210000","null","0","9","5","싱글몰트"
"조니 워커 스윙 750ml","Johnnie Walker Swing 750ml","99000","null","0","4","5","블렌디드"
"맥캘란 12년 셰리 오크","Macallan 12yo Sherry Oak","175000","null","0","313","4.9","싱글몰트"
"맥캘란 18년 셰리 오크 2022","The Macallan 18yo Sherry Oak 2022","660000","null","0","51","4.9","싱글몰트"
"러셀 리저브 싱글 배럴","Russell’s Reserve Single Barrel","149000","null","0","97","4.8","아메리칸(버번)"
"라프로익 10년 셰리 오크 피니쉬 700ml","Laphroaig 10yo Sherry Oak Finish 700ml","299000","null","0","1","5","싱글몰트"
"[빌리워커] 글렌드로낙 21년","Glendronach 21yo","690000","null","0","33","4.9","싱글몰트"
"맥캘란 12년 트리플 캐스크","Macallan 12yo Triple Cask","135000","null","0","122","4.9","싱글몰트"
"[칠링백 증정!] 샤또 데스클랑, 위스퍼링 엔젤","Chateau d'Esclans, Whispering Angel","35000","null","0","3","4.7","로제 와인"
"네이키드 몰트","Naked Malt","60000","null","0","266","4.8","블렌디드 몰트"
"글렌 스코샤 더블 캐스크","Glen Scotia Double Cask","128000","null","0","21","4.7","싱글몰트"
"탐나불린 더블 캐스크","Tamnavulin Double Cask","53000","null","0","83","4.6","싱글몰트"
"발베니 포트우드 21년","Balvenie Portwood 21yo","639000","null","0","4","5","싱글몰트"
"헤네시 VSOP","Hennessy VSOP","85000","null","0","56","4.9","꼬냑"
"폴존 올로로쏘 셀렉트 캐스크","Paul John Oloroso Select Cask","188000","null","0","23","4.4","싱글몰트"
"벨베디어 보드카 700ml","Belvedere Vodka 700ml","47000","null","0","0","0","보드카"
"글렌피딕 12년 1L","Glenfiddich 12yo 1L","119000","null","0","0","0","싱글몰트"
"글렌피딕 15년 1L","Glenfiddich 15yo","174000","null","0","0","0","싱글몰트"
"힙노틱","HPNOTIQ","55000","null","0","197","4.9","과일"
"리뎀션 라이","Redemption Rye","74000","null","0","2","5","라이"
"리뎀션 버번","Redemption Bourbon","74000","null","0","0","0","아메리칸(버번)"
"리뎀션 하이 라이","Redemption High Rye","74000","null","0","0","0","라이"
"쿨일라 12년","Caol Ila 12yo","109000","null","0","22","4.9","싱글몰트"
"헤븐스 도어 스트레이트 버번","Heaven's Door Straight Bourbon","126000","null","0","4","3.5","아메리칸(버번)"
"럭키 드로 까베르네 소비뇽","Lucky Draw Cabernet Sauvignon","23000","null","0","6","4.7","레드 와인"
"포 로지스 스몰배치","Four Roses Small Batch","72000","null","0","1","5","아메리칸(버번)"
"납 크릭 라이","Knob Creek Rye","75000","null","0","5","4.8","라이"
"더글라스 랭 더 골드론","Douglas Laing The Gauldrons","125000","null","0","0","0","블렌디드 몰트"
"에피큐리언 CS 글래스고 에디션","The Epicurean CS Glasgow Edition","163000","null","0","0","0","블렌디드 몰트"
"베이즐 헤이든","Basil Hayden's","90000","null","0","20","4.8","아메리칸(버번)"
"메이커스 마크 46 CS","Maker's Mark 46 Cask Strenth","96000","null","0","0","0","아메리칸(버번)"
"하이랜드 파크 12년","Highland Park 12yo","97000","null","0","51","4.8","싱글몰트"
"휘슬피그 12년 라이","WhistlePig 12yo Rye","163000","null","0","18","4.6","라이"
"올드 풀트니 12년","Old Pulteney 12yo","98000","null","0","5","4.8","싱글몰트"
"올드 풀트니 허다트","Old Pulteney Huddart","132000","null","0","4","4","싱글몰트"
"화요 41 375ml","HWAYO 41 375ml","25000","null","0","0","0",""
"옐로우 로즈 프리미엄 아메리칸 위스키","Yellow Rose Premium American Whiskey","55000","null","0","244","4.5","아메리칸(버번)"
"올드 파 12년","Old Parr 12yo","50000","null","0","20","4.8","블렌디드"
"카발란 솔리스트 비노 바리끄 싱글 캐스크 CS","Kavalan Solist Vinho Barrique Single Cask Strength","390000","null","0","2","5","싱글몰트"
"앱솔루트 시트론 700ml","Absolut Citron 700ml","29000","null","0","0","0","보드카"
"듀체스 드 부르고뉴 750ml","Duchesse de bourgogne 750ml","20000","null","0","227","4.7",""
"화요 X.P 500ml & 진로 1924 헤리티지","HWAYO X.Premium 500ml & Jinro 1924 Heritage","200000","null","0","0","0",""
"맥캘란 12년 셰리 오크 & 맥캘란 12년 더블 캐스크 & 발베니 더블우드 12년","Macallan 12yo Sherry Oak & Macallan 12yo Double Cask & Balvenie Doublewood 12yo","427000","null","0","1","5","싱글몰트"
"발렌타인 30년","Ballantine's 30yo","649000","null","0","102","4.8","블렌디드"
"[마감 D-1] 블루 라이트 리슬링","Blue Light Riesling","7700","11900","35","0","0","화이트 와인"
"폴존 클래식 셀렉트 캐스크","Paul John Indian Classic Select Cask","154000","null","0","2","5","싱글몰트"
"아란 마크리무어 CS","Arran Machrie Moor Cask Strength","179000","null","0","13","5","싱글몰트"
"커티 삭 프로히비션 에디션","Cutty Sark Prohibition Edition","47000","null","0","308","4.8","블렌디드"
"히비키 하모니 리미티드 에디션","Hibiki Harmony Limited Edition","1000000","null","0","18","4.9","블렌디드"
"클라우디 베이 소비뇽 블랑(신형)","Cloudy Bay Sauvignon Blanc","49000","null","0","1","5","화이트 와인"
"샤또 벨그라브 그랑 크뤼 클라쎄 오-메독","Chateau Belgrave Grand Cru Classe Haut-Medoc","100000","null","0","0","0","레드 와인"
"와일드 터키 라이","Wild Turkey Rye","57000","null","0","198","4.7","라이"
"투 리버즈 소비뇽 블랑","Two Rivers Sauvignon Blanc","32000","null","0","1","5","화이트 와인"
"스톤 베이 소비뇽 블랑","Stone Bay Sauvignon Blanc","25000","null","0","39","4.8","화이트 와인"
"텍스트북 나파 까베르네 소비뇽","Textbook Napa Cabernet Sauvignon","65000","null","0","2","5","레드 와인"
"시에피","Siepi","200000","null","0","0","0","레드 와인"
"샤또 마고 2013","Chateau Margaux 2013","1200000","null","0","0","0","레드 와인"
"와일드 터키 8년","Wild Turkey 8yo","56000","null","0","997","4.9","아메리칸(버번)"
"글렌드로낙 12년 전용잔 세트","Glendronach 12yo glass set","120000","null","0","4","5","싱글몰트"
"글렌피딕 15년 힙플라스크 패키지","Glenfiddich 15yo Hip Flask Package","145000","null","0","1","5","싱글몰트"
"글렌피딕 그랑 리제르바 21년","Glenfiddich Gran Reserva 21yo","420000","null","0","0","0","싱글몰트"
"글렌피딕 그랑 크루 23년","Glenfiddich Grand Cru 23yo","598000","null","0","0","0","싱글몰트"
"와일드 터키 101 8년","Wild Turkey 101 8yo","56000","null","0","310","4.8","아메리칸(버번)"
"라 크라사드 블랙 까베르네 시라 6병","La Croisade Black Cabernet Syrah 6 Bottles","57000","null","0","0","0","레드 와인"
"라 크라사드 블랙 샤르도네 6병","La Croisade Black Chardonnay 6 Bottles","57000","null","0","0","0","화이트 와인"
"콥케 파인 루비 포트","Kopke Fine Ruby Porto","25000","null","0","9","4.6","주정강화 와인"
"앨런 스콧 말보로 소비뇽 블랑 6병","Allan Scott Marlborough Sauvignon Blanc 6 Bottles","87000","null","0","0","0","화이트 와인"
"무초 마스 블랙 라벨 6병","Félix Solís Mucho Más Black 6 Bottles","93000","null","0","0","0","레드 와인"
"그레이왁 소비뇽 블랑","Greywacke Sauvignon Blanc","34800","null","0","0","0","화이트 와인"
"뿌삐유","Poupille","42500","null","0","0","0","레드 와인"
"루이나 블랑 드 블랑","Ruinart Blanc De Blanc","104800","null","0","0","0","스파클링 와인"
"베치아노 토스카나","Vecciano Toscana","63000","null","0","0","0","레드 와인"
"뮤비드로 리제르바","Murviedro Reserva","35000","null","0","0","0","레드 와인"
"샤또 베크로 라랑드 드 뽀므롤","Chateau Bechereau Lalande de Pomerol","52000","null","0","0","0","레드 와인"
"샤또 라그루제 보르도","Chateau Lagrugere Bordeaux","27000","null","0","0","0","레드 와인"
"샤또 레 쉡 쉔느 보르도","Chateau la Sept Chenes bordeaux","27000","null","0","0","0","레드 와인"
"시바스 리갈 18년 750ml","Chivas Regal 18yo 750ml","139000","null","0","0","0","블렌디드"
"데오르 골드 엑스트라 드라이 스푸만테","Deor Gold Extra Dry Spumante","40000","null","0","0","0","스파클링 와인"
"올드 포레스터 로우 테이스팅 4종 세트","Old Forester Row Tasting 4 Bottles Set","400000","null","0","0","0","아메리칸(버번)"
"스프링뱅크 10년 750ml","Springbank 10yo 750ml","0","null","0","0","0","싱글몰트"
"토마스 H. 핸디 사제락 라이 2021","Thomas H. Handy Sazerac Rye 2021","1750000","null","0","0","0","라이"
"에반 윌리엄스 애플","Evan Williams Apple","28000","null","0","1","5","위스키베이스"
"에반 윌리엄스 애플","Evan Williams Apple","29000","null","0","1","5","위스키베이스"
"에반 윌리엄스 애플","Evan Williams Apple","29000","null","0","1","5","위스키베이스"
"에반 윌리엄스 애플","Evan Williams Apple","0","null","0","1","5","위스키베이스"
"맥캘란 나이트 온 어스","Macallan A Night On Earth","299000","null","0","23","5","싱글몰트"
"러셀 리저브 싱글 배럴 & 와일드 터키 롱브랜치","Russell’s Reserve Single Barrel & Wild Turkey Longbranch","189000","null","0","5","4.8","아메리칸(버번)"
"글렌피딕 18년","Glenfiddich 18yo","232000","null","0","91","4.9","싱글몰트"
"발렌타인 싱글몰트 글렌버기 12년","Ballantine's Glenburgie 12yo","95000","null","0","348","4.7","싱글몰트"
"발렌타인 싱글몰트 글렌버기 15년","Ballantine's Glenburgie 15yo","131000","null","0","23","4.7","싱글몰트"
"글렌알라키 15년","GlenAllachie 15yo","215000","null","0","220","4.9","싱글몰트"
"더 글렌그란트 15년 배치 스트렝스","The Glen Grant 15yo Batch Strength","152000","null","0","250","4.9","싱글몰트"
"글렌알라키 10년 CS 배치 9","GlenAllachie 10yo Cask Strength Batch 9","178500","null","0","31","4.9","싱글몰트"
"발렌타인 30년(신형)","Ballantine's 30yo","600000","null","0","23","5","블렌디드"
"콥케 드라이 화이트 포트","Kopke Dry White Porto","19000","null","0","0","0","화이트 와인"
"콥케 10년 토니 포트","Kopke 10yo Tawny Porto","42000","null","0","18","4.9","주정강화 와인"
"메이커스 마크 제너레이션스 오브 프루프 파이널 챕터","Maker's Mark Generations of Proof Final Chapter","400000","null","0","0","0","아메리칸(버번)"
"캐내디안 클럽 12년","Canadian Club 12yo","45000","null","0","66","4.7","캐나디안"
"캐내디안 클럽 6년","Canadian Club 6 yo","27000","null","0","28","4.4","블렌디드"
"폴존 브릴리언스","Paul John Brilliance","99000","null","0","0","0","싱글몰트"
"폴존 클래식 셀렉트 캐스크","Paul John Indian Classic Select Cask","154000","null","0","2","5","싱글몰트"
"폴존 피티드 클래식 셀렉트 캐스크","Paul John Peated Classic Select Cask","154000","null","0","4","5","싱글몰트"
"폴존 PX 셀렉트 캐스크","Paul John Pedro Ximénez Select Cask","185000","null","0","20","4.4","싱글몰트"
"폴존 올로로쏘 셀렉트 캐스크","Paul John Oloroso Select Cask","185000","null","0","23","4.4","싱글몰트"
"제임슨 스탠다드","Jameson Standard","30000","null","0","158","4.8","블렌디드"
"커티 삭 프로히비션 에디션","Cutty Sark Prohibition Edition","44000","null","0","308","4.8","블렌디드"
"발렌타인 싱글몰트 글렌버기 12년","Ballantine's Glenburgie 12yo","85000","null","0","348","4.7","싱글몰트"
"아란 10년 & 우드포드 리저브 버번 700ml","Arran 10yo & Woodford Reserve Bourbon 700ml","160000","null","0","0","0","싱글몰트"
"포 로지스 싱글 배럴","Four Roses Single Barrel","93000","null","0","94","4.9","아메리칸(버번)"
"글렌피딕 12년","Glenfiddich 12yo","97000","null","0","531","4.9","싱글몰트"
"그라함 10년 토니 포트 와인","Graham's 10 Year Old Tawny Port","69800","null","0","469","4.9","주정강화 와인"
"더 글렌그란트 10년 & 글렌모렌지 오리지널 10년","The Glen Grant 10yo & Glenmorangie Original 10yo","125000","null","0","3","5","싱글몰트"
"글렌모렌지 라산타 12년(신형) & 네이키드 몰트","Glenmorangie Lasanta 12yo & Naked Malt","149000","null","0","0","0","싱글몰트"
"콥케 드라이 화이트 포트","Kopke Dry White Porto","24000","null","0","0","0","화이트 와인"
"스미스 & 크로스","Smith & Cross","45000","null","0","2","5",""
"조니워커 블루(구형) 700ml","Johnnie Walker Blue 700ml","300000","null","0","0","0","블렌디드"
"니콜라스 푸이야트 셀렉션 브뤼 샴페인","Nicolas Feuillatte Sélection Brut Champagne","49000","null","0","12","4.8","스파클링 와인"
"히비키 하모니 & 오켄토션 소비뇽 블랑","Hibiki Harmony & Auchentoshan Sauvignon Blanc","222000","null","0","6","5",""
"맥캘란 12년 셰리 오크 & 오켄토션 소비뇽 블랑","Macallan 12yo Sherry Oak & Auchentoshan Sauvignon Blanc","245000","null","0","1","5",""
"맥캘란 18년 더블 캐스크 2022 & 오켄토션 소비뇽 블랑","The Macallan 18yo Double Cask 2022 & Auchentoshan Sauvignon Blanc","521000","null","0","0","0","싱글몰트"
"오스본 루비 포트 와인","Osborne Ruby Port Wine","19000","null","0","138","4.5","주정강화 와인"
"오스본 화이트 포트 와인","Osborne White Port Wine","19000","null","0","139","4.6","주정강화 와인"
"맥캘란 18년 셰리 오크 2022 & 오켄토션 소비뇽 블랑 & 오켄토션 12년","The Macallan 18yo Sherry Oak 2022 & Auchentoshan Sauvignon Blanc & Auchentoshan 12yo","725000","null","0","1","5","싱글몰트"
"오스본 토니 포트 와인","Osborne Tawny Port Wine","19000","null","0","138","4.6","주정강화 와인"
"비디갈 와이너리, 포르타 6 틴토","Vidigal Winery, Porta 6 Tinto","14000","null","0","0","0","레드 와인"
"파시스, 불독","Paxis, Bulldog","19500","null","0","0","0","레드 와인"
"클라우디 베이 테 코코","Cloudy Bay Te Koko","125000","null","0","0","0","화이트 와인"
"콥케 10년 토니 포트","Kopke 10yo Tawny Porto","45000","null","0","18","4.9","주정강화 와인"
"콥케 파인 루비 포트","Kopke Fine Ruby Porto","26000","null","0","9","4.6","주정강화 와인"
"콥케 파인 토니 포트","Kopke Fine Tawny Porto","26000","null","0","12","4.5","주정강화 와인"
"콥케 파인 화이트 포트","Kopke Fine White Porto","26000","null","0","4","4.3","화이트 와인"
"러시안 잭 피노 누아","Russian Jack Pinot Noir","29500","null","0","0","0","레드 와인"
"크로프트 파인 루비 포트","Croft Fine Ruby Port","29000","null","0","3","3.7","주정강화 와인"
"크로프트 리저브 토니 포트","Croft Reserve Tawny Port","42000","null","0","21","4.6","주정강화 와인"
"테일러 셀렉트 리저브 포트 와인","Taylor's Select Reserve Port","29000","null","0","18","4.9","주정강화 와인"
"테일러 파인 토니 포트 와인","Taylor's Fine Tawny Port","29000","null","0","30","4.7","주정강화 와인"
"버메스터, 루비 포트","Burmester, Ruby Port","24000","null","0","0","0","주정강화 와인"
"버메스터, 토니 포트","Burmester, Tawny Port","24000","null","0","0","0","주정강화 와인"
"버메스터, 화이트 포트","Burmester, White Port","24000","null","0","0","0","주정강화 와인"
"와이라우 리버 쇼비뇽 블랑","Wairau River Sauvignon Blanc","24000","null","0","0","0","화이트 와인"
"인비보 X 사라 제시카 파커 말보로 소비뇽 블랑","INVIVO X Sarah Jessica Parker Marlborough Sauvignon Blanc","32000","null","0","93","4.9","화이트 와인"
"타피 소비뇽 블랑","Tapi Sauvignon Blanc","35000","null","0","0","0","화이트 와인"
"투 리버즈 소비뇽 블랑","Two Rivers Sauvignon Blanc","36000","null","0","1","5","화이트 와인"
"클라우디 베이 피노 누아","Cloudy Bay Pinot Noir","59000","null","0","0","0","레드 와인"
"앨런 스콧 말보로 소비뇽 블랑","Allan Scott Marlborough Sauvignon Blanc","22000","null","0","176","4.6","화이트 와인"
"러시안 잭 소비뇽 블랑","Russian Jack Sauvignon Blanc","24500","null","0","286","4.8","화이트 와인"
"덕 헌터 말보로 소비뇽 블랑","Duck Hunter Malborough Sauvignon Blanc","29000","null","0","0","0","화이트 와인"
"킴 크로포드 말보로 소비뇽 블랑","Kim Crawford Marlborough Sauvignon Blanc","34000","null","0","28","4.4","화이트 와인"
"화이트 헤븐 소비뇽 블랑","White Haven Sauvignon Blanc","28000","null","0","0","0","레드 와인"
"몬테스 알파 까베르네 소비뇽","Montes Alpha Cabernet Sauvignon","34900","null","0","8","4.6","레드 와인"
"에반 윌리엄스 블랙 1L","Evan Williams Black 1L","32000","null","0","0","0","아메리칸(버번)"
"몬테스 알파 메를로","Montes Alpha Merlot","34900","null","0","2","5","레드 와인"
"말보로 썬 소비뇽 블랑","Marlborough Sun Sauvignon Blanc","33000","null","0","0","0","화이트 와인"
"나헤 리슬링","Nahe Riesling","25000","null","0","0","0","화이트 와인"
"디아블로 데블스 브뤼","Diablo Devil's Brut","25000","null","0","0","0","스파클링 와인"
"파미유 위겔 리슬링 클래식","Famille Hugel Riesling Classic","38000","null","0","0","0","화이트 와인"
"칼 뢰벤 알테 레벤 리슬링","Carl Loewen Alte Reben Riesling","38000","null","0","24","4.8","화이트 와인"
"로얄 토카이 레이트 하비스트","Royal Tokaji Late Harvest","35000","null","0","19","4.9","디저트 와인"
"멘델 말벡","Mendel Malbec","34000","null","0","25","4.8","레드 와인"
"투썩 점퍼, ‘카우’ 말벡","Tussock Jumper, 'Cow' Malbec","18000","null","0","0","0","레드 와인"
"안티갈, 우노 말벡","Antigal, Uno Malbec","31000","null","0","1","3","레드 와인"
"짐빔 켄터키 파이어","Jim Beam Kentucky Fire","42000","null","0","0","0","아메리칸(버번)"
"이스까이 말벡 - 까베르네 프랑","Iscay Malbec-Cabernet Franc","72000","null","0","9","4.8","레드 와인"
"러셀 리저브 10년 & 러셀 리저브 싱글 배럴","Russell’s Reserve 10yo & Russell’s Reserve Single Barrel","219000","null","0","4","4.8","아메리칸(버번)"
"[와인백or디스펜서제공!] 디아블로 레드 블렌드","Diablo Red Blend","9900","null","0","0","0","레드 와인"
"디아블로 레드 블렌드","Diablo Red Blend","13000","null","0","0","0","레드 와인"
"캬이에 르메르 쟈디스 엑스트라 브뤼","Caillez Lemaire Jadis Extra Brut","142800","null","0","0","0","스파클링 와인"
"트리펠 까르멜리엇 750ml","Tripel Karmeliet 750ml","16000","24900","35","117","4.9","에일"
"판티니 까살레 베끼오 몬테풀치아노 다브루쪼","Fantini Casale Vecchio Montepulciano d'Abruzzo","39000","null","0","2","5","레드 와인"
"스카이 인퓨전 스트로베리 750ml","SKYY Infusions Strawberry 750ml","37000","null","0","0","0","보드카"
"스카이 인퓨전 스트로베리 750ml","SKYY Infusions Strawberry 750ml","33000","null","0","0","0","보드카"
"더 글렌그란트 15년 배치 스트렝스","The Glen Grant 15yo Batch Strength","140000","null","0","250","4.9","싱글몰트"
"글렌고인 21년","Glengoyne 21yo","450000","null","0","2","5","싱글몰트"
"글렌고인 25년","Glengoyne 25yo","1250000","null","0","0","0","싱글몰트"
"아우터 스페이스 보드카 세트","Outer Space Vodka Set","50000","null","0","0","0","보드카"
"발베니 더블우드 12년 전용잔 세트","Balvenie Doublewood 12yo Glass Set","140000","null","0","36","4.9","싱글몰트"
"글렌피딕 프로젝트 XX","Glenfiddich Project XX","139000","null","0","14","4.8","싱글몰트"
"글렌피딕 파이어 & 케인","Glenfiddich Fire & Cane","123000","null","0","28","4.8","싱글몰트"
"알타이르","Altair","105000","null","0","0","0","레드 와인"
"루이스 엠 마티니 나파 밸리 까베르네 소비뇽","Louis M Martini Napa Valley Cabernet Sauvignon","58000","null","0","0","0","레드 와인"
"벨레 그로스, 라스 알투라스 피노 누아","Belle Glos Las Alturas Pinot Noir","95000","null","0","0","0","레드 와인"
"글렌피딕 12년 1L","Glenfiddich 12yo 1L","119000","null","0","0","0","싱글몰트"
"글렌파클라스 헤리티지","Glenfarclas Heritage","70000","null","0","35","4.9","싱글몰트"
"글렌피딕 15년 1L","Glenfiddich 15yo","174000","null","0","0","0","싱글몰트"
"콥케 10년 토니 포트","Kopke 10yo Tawny Porto","43000","null","0","18","4.9","주정강화 와인"
"글렌알라키 10년 CS 배치 9","GlenAllachie 10yo Cask Strength Batch 9","179000","null","0","31","4.9","싱글몰트"
"샤베이 R5 위스키 Lot No.5","Charbay R5 Whiskey Lot No.5","247000","null","0","0","0","아메리칸(버번)"
"부쉬밀 스팀쉽 셰리 캐스크 1L","Bushmills Steamship Sherry Cask 1L","135000","null","0","1","5","싱글몰트"
"후안길 옐로우 라벨","Juan Gil Yellow Label","18000","null","0","0","0","레드 와인"
"글렌알라키 15년","GlenAllachie 15yo","218000","null","0","220","4.9","싱글몰트"
"아딸라야 알라야 티에라","Atalaya Alaya Tierra","58000","null","0","0","0","레드 와인"
"아미 레드","Amie Red","30000","null","0","0","0","레드 와인"
"아미 로제","Amie Rose","30000","null","0","0","0","로제 와인"
"[아미전용칠링백증정] 아미 스위트 로제","Amie Sweet Rose","28000","null","0","0","0","로제 와인"
"스마일리 로제 전용잔 패키지","Smiley Rose Glass Set","40000","null","0","0","0","로제 와인"
"스마일리 소비뇽 블랑 전용잔 패키지","Smiley Sauvignon Blanc Glass Set","40000","null","0","0","0","화이트 와인"
"스마일리 메를로 전용잔 패키지","Smiley Merlot Glass Set","40000","null","0","0","0","레드 와인"
"덕혼 디코이 메를로","Duckhorn Decoy Merlot","48000","null","0","0","0","레드 와인"
"덕혼 디코이 까베르네 소비뇽","Duckhorn Decoy Cabernet Sauvignon","48000","null","0","0","0","레드 와인"
"뵈브 클리코 옐로우 라벨","Veuve Clicquot Champagne Yellow Label","105000","null","0","0","0","스파클링 와인"
"모엣 샹동 임페리얼","Moet & Chandon Imperial","85000","null","0","12","4.8","스파클링 와인"
"페리에 주에, 벨 에포크","Perrier Jouet, Belle Epoque","350000","null","0","0","0","스파클링 와인"
"판티니 에디찌오네","Fantini Edizione","81000","null","0","4","5","레드 와인"
"토소 피오코 디 비테 브라케토 다퀴","Toso Fiocco di Vite Brachetto d'Acqui","27000","null","0","0","0","스파클링 와인"
"프레시넷 아이스 까바","Freixenet Ice Cava","25000","null","0","7","4.9","스파클링 와인"
"토소 피오코 디 비테 모스카토 다스티","Toso Fiocco di Vite Moscato D'asti","26000","null","0","1","5","스파클링 와인"
"블루 넌 아이스 프리미엄","Blue Nun Ice Premium","32000","null","0","0","0","화이트 와인"
"젬마 디 루나, 모스카토","Gemma di Luna Moscato","28000","null","0","0","0","스파클링 와인"
"판티니 까살레 베끼오 몬테풀치아노 다브루쪼","Fantini Casale Vecchio Montepulciano d'Abruzzo","39000","null","0","2","5","레드 와인"
"카발란 솔리스트 비노 바리끄 싱글 캐스크 CS","Kavalan Solist Vinho Barrique Single Cask Strength","385000","null","0","2","5","싱글몰트"
"무초 마스 로제","Mucho Mas Rose","25000","null","0","0","0","로제 와인"
"라프로익 PX 캐스크 1L","Laphroaig PX Cask 1L","200000","null","0","7","5","싱글몰트"
"옥토모어 12.3 에디션","Octomore 12.3 Edition","669000","null","0","0","0","싱글몰트"
"조니워커 블루 노마드 시티 서울 에디션","Johnnie Walker Blue Label Limited Edition – Nomad Cities Seoul","390000","null","0","0","0","블렌디드"
"첸토리 모스카토 디 파비아","Centorri Moscato Di Pavia","19000","null","0","2","4.5","스파클링 와인"
"아란 마크리무어","Arran Machrie Moor","139000","null","0","10","4.8","싱글몰트"
"아란 셰리 캐스크","Arran Sherry Cask","165000","null","0","45","4.8","싱글몰트"
"맥캘란 18년 셰리 오크 2022 & 옐로우 로즈 해리스 카운티 & 옐로우 로즈 라이","The Macallan 18yo Sherry Oak 2022 & Yellow Rose Harris County & Yellow Rose Rye","693000","null","0","0","0","싱글몰트"
"제프 까렐 쁠랑라뷔","Plein La Vue by Jeff Carrel","28000","null","0","0","0","내추럴 와인"
"브랜든 트레이시 퍼즈","Brendan Tracey Fuzz","73000","null","0","0","0","레드 와인"
"글렌 스코샤 더블 캐스크","Glen Scotia Double Cask","100000","null","0","21","4.7","싱글몰트"
"뱅소브르, 루비","Vinsobres, Lubie","38450","null","0","0","0","레드 와인"
"풀리아 팝 리치오","Puglia Pop Riccio","62000","null","0","0","0","화이트 와인"
"풀리아 팝 트리리아","Puglia Pop Triglia","67000","null","0","0","0","로제 와인"
"리마바디 싱글몰트 아이리쉬 위스키","Limavady Sinlge Malt Irish Whiskey","101000","null","0","0","0","싱글몰트"
"[토닉워터증정] 잭 다니엘스 애플","Jack Daniel's Apple","55500","null","0","357","4.9","위스키베이스"
"화요 41 375ml","HWAYO 41 375ml","29000","null","0","0","0",""
"러셀 리저브 싱글 배럴(신형) & 오켄토션 아메리칸 오크","Russell’s Reserve Single Barrel & Auchentoshan American Oak","165000","null","0","0","0","싱글몰트"
"준마이 북극곰의 눈물","Junmai Tear of Polar bears","22000","null","0","498","4.7","준마이"
"몽키 47","Monkey 47","99000","null","0","3","4.7","진"
"GW 인스퍼레이션","GW Inspiration","70000","null","0","0","0","내추럴 와인"
"산토리 수이 진","Suntory Sui Gin","43000","null","0","11","5","재패니즈"
"뤼 들라 수와프 블랑","Rue de La Soif Blanc","67000","null","0","0","0","내추럴 와인"
"앙고스투라 오렌지 비터스","Angostura Orange Bitters","44000","null","0","1","4",""
"올드 몽크 럼","Old Monk","27500","null","0","0","0",""
"업타운 마가리타 750ml","Uptown Margarita 750ml","20000","null","0","0","0","과일"
"아페롤","Aperol","36000","null","0","6","5","아페리티보"
"캄파리 네그로니","Campari Negroni","29000","null","0","96","4.4","기타"
"캄파리 1L","Campari 1L","41000","null","0","0","0","아페리티보"
"티 레드","T-Red","37000","null","0","0","0",""
"말리부 오리지널","Malibu Original","29900","null","0","73","4.9","과일"
"레헨다리오 론세","Legendario Ronsse","33000","null","0","0","0","과일"
"레헨다리오 엘리시르 데 쿠바","Legendario Elixir De Cuba","33000","null","0","0","0",""
"닥터 루젠 리슬링","Dr Loosen Riesling","22000","null","0","79","4.7","화이트 와인"
"디카이퍼 피치트리","De Kuyper Peachtree","28000","null","0","89","4.8","과일"
"메라너 모카","Meeraner Mocca","29900","null","0","0","0","커피"
"리몬체","Limonce","25000","null","0","0","0","과일"
"푸쉬킨 넛츠 앤 누가","Puschkin Nuts and Nougat","29900","null","0","0","0","기타"
"힙노틱","HPNOTIQ","54000","null","0","197","4.9","과일"
"호세 쿠엘보 에스페샬 1L","Jose Cuervo Especial 1L","42000","null","0","6","4.8","데킬라"
"와인 인 어 글라스(WIAG) 모스카토","Wine In A Glass Moscato","5500","null","0","1","5","화이트 와인"
"에라두라 아네호","Herradura Anejo","89000","null","0","1","5","데킬라"
"와인 인 어 글라스(WIAG) 샤르도네","Wine In A Glass Chardonnay","5500","null","0","0","0","화이트 와인"
"봄베이 사파이어 40% 700ml","Bombay Sapphire 40% 700ml","39000","null","0","0","0","진"
"와인 인 어 글라스(WIAG) 까베르네 소비뇽","Wine In A Glass Cabernet Sauvignon","5500","null","0","0","0","레드 와인"
"깔루아","Kahlua","31000","null","0","4","4.8","커피"
